order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,total_amount,payment_method,shipping_region,customer_segment,discount_applied,returned
ORD-01572,CLI-0324,2025-09-14,food,Salsa trufa,2,78.35,156.7,credit_card,norte,new,0.1,0
ORD-01398,CLI-0350,2025-09-06,clothing,Gorra,4,74.86,299.44,bank_transfer,oeste,new,0,0
ORD-01244,CLI-0267,2025-07-25,food,Chocolate belga,5,143.92,719.6,credit_card,norte,vip,0,0
ORD-01163,CLI-0346,2025-09-11,home,Cojín,1,74.31,74.31,bank_transfer,centro,returning,0.3,0
ORD-00010,CLI-0169,2025-09-28,electronics,Laptop,1,66.64,66.64,debit_card,norte,new,0,0
ORD-00916,CLI-0322,2025-09-18,electronics,Cargador USB-C,3,227.32,681.96,paypal,oeste,new,0.1,0
ORD-00571,CLI-0410,2025-08-22,beauty,Mascarilla,4,120.03,480.12,debit_card,oeste,vip,0,0
ORD-01312,CLI-0393,2025-08-14,clothing,Camiseta básica,2,28.37,56.74,debit_card,sur,returning,0.15,0
ORD-00064,CLI-0377,2025-08-18,beauty,Mascarilla,1,64.66,64.66,paypal,este,new,0.1,0
ORD-01896,CLI-0216,2025-09-12,electronics,Mouse gaming,3,110.5,331.5,paypal,oeste,new,0,0
ORD-01997,CLI-0427,2025-09-23,electronics,Auriculares BT,3,312.37,937.11,debit_card,centro,vip,0,0
ORD-01609,CLI-0434,2025-09-10,electronics,Laptop,1,153.46,153.46,bank_transfer,sur,vip,0.15,0
ORD-00615,CLI-0291,2025-09-02,clothing,Pantalón chino,1,56.48,56.48,debit_card,norte,vip,0,0
ORD-00799,CLI-0107,2025-09-02,clothing,Zapatillas running,4,70.69,282.76,paypal,sur,returning,0,0
ORD-00075,CLI-0106,2025-08-02,clothing,Gorra,4,117.51,470.04,credit_card,oeste,returning,0.05,0
ORD-00153,CLI-0135,2025-08-05,home,Espejo,4,82.83,331.32,bank_transfer,centro,vip,0.2,1
ORD-01606,CLI-0379,2025-07-31,beauty,Mascarilla,2,39.42,78.84,paypal,sur,returning,0.1,0
ORD-00131,CLI-0407,2025-08-18,electronics,SSD 1TB,1,365.82,365.82,paypal,este,new,0.15,0
ORD-01131,CLI-0317,2025-09-05,electronics,Auriculares BT,5,156.99,784.95,bank_transfer,,new,0.1,0
ORD-00578,CLI-0257,2025-08-16,clothing,Sudadera,3,119.04,357.12,bank_transfer,centro,returning,0.2,1
ORD-00645,CLI-0422,2025-09-27,beauty,Crema facial,1,19.7,19.7,credit_card,este,vip,0.15,0
ORD-01589,CLI-0367,2025-07-26,electronics,Cargador USB-C,5,241.51,1207.55,paypal,este,new,0,0
ORD-00688,CLI-0412,2025-08-28,food,Café gourmet,4,18.09,72.36,bank_transfer,este,new,0.2,0
ORD-01093,CLI-0248,2025-08-20,food,Pasta italiana,3,91.57,274.71,credit_card,centro,vip,0,0
ORD-00104,CLI-0288,2025-08-13,food,Miel artesanal,5,128.12,640.6,paypal,este,returning,0.05,0
ORD-01412,CLI-0411,2025-07-01,clothing,Gorra,4,54.09,216.36,paypal,norte,new,0.05,0
ORD-01538,CLI-0291,2025-09-29,food,Aceite oliva,2,67.36,134.72,credit_card,oeste,returning,0,0
ORD-00925,CLI-0188,2025-09-16,electronics,Cargador USB-C,1,165.21,165.21,bank_transfer,este,vip,0,0
ORD-01586,CLI-0333,2025-09-25,electronics,Teclado mecánico,2,224.87,449.74,credit_card,este,new,0,0
ORD-00575,CLI-0234,2025-08-25,clothing,Pantalón chino,4,21.08,84.32,debit_card,este,returning,0.05,0
ORD-00612,CLI-0161,2025-09-12,electronics,SSD 1TB,4,461.49,1845.96,paypal,este,new,0.15,0
ORD-00147,CLI-0353,2025-09-19,home,Reloj pared,3,56.54,169.62,bank_transfer,sur,returning,0.15,0
ORD-00136,CLI-0233,2025-08-15,home,Espejo,3,100.86,302.58,debit_card,sur,vip,0.05,0
ORD-01160,CLI-0157,2025-09-06,food,Pasta italiana,5,75.4,377.0,paypal,,vip,0.05,1
ORD-01152,CLI-0254,2025-09-07,home,Reloj pared,1,77.86,77.86,paypal,este,new,0.15,0
ORD-01466,CLI-0361,2025-07-02,electronics,Webcam HD,5,12.0,60.0,paypal,oeste,vip,0.15,0
ORD-01139,CLI-0402,2025-09-04,electronics,Teclado mecánico,1,467.64,467.64,debit_card,sur,returning,0.3,0
ORD-01533,CLI-0212,2025-09-16,home,Alfombra,4,42.44,169.76,credit_card,norte,returning,0.05,0
ORD-00539,CLI-0276,2025-07-08,clothing,Chaqueta,1,102.26,102.26,credit_card,este,returning,0,0
ORD-01831,CLI-0408,2025-07-14,clothing,Gorra,3,83.81,251.43,paypal,norte,new,0.3,0
ORD-00486,CLI-0016,2025-09-09,electronics,Mouse gaming,1,69.42,69.42,bank_transfer,este,vip,0.15,0
ORD-00273,CLI-0286,2025-09-08,food,Té matcha,5,14.94,74.7,debit_card,este,new,0.15,1
ORD-01616,CLI-0149,2025-08-19,electronics,SSD 1TB,3,34.95,104.85,debit_card,centro,vip,0,0
ORD-01379,CLI-0335,2025-08-26,electronics,Webcam HD,2,464.07,928.14,bank_transfer,oeste,new,0,0
ORD-00346,CLI-0350,2025-07-19,clothing,Chaqueta,3,55.13,165.39,credit_card,centro,new,0.2,0
ORD-01250,CLI-0455,2025-09-01,beauty,Aceite corporal,4,60.39,241.56,bank_transfer,este,new,0.2,1
ORD-00168,CLI-0498,2025-09-22,electronics,Mouse gaming,4,104.78,419.12,credit_card,norte,new,0.1,0
ORD-00800,CLI-0083,2025-09-07,electronics,SSD 1TB,1,470.85,470.85,bank_transfer,oeste,returning,0.1,0
ORD-01973,CLI-0160,2025-07-29,clothing,Sudadera,5,125.91,629.55,credit_card,sur,new,0.05,0
ORD-00321,CLI-0446,2025-07-25,clothing,Pantalón chino,5,143.19,715.95,debit_card,centro,returning,0.05,0
ORD-01691,CLI-0184,2025-09-05,electronics,Laptop,2,342.84,685.68,paypal,centro,returning,0,0
ORD-01990,CLI-0399,2025-08-25,beauty,Perfume,5,109.06,545.3,debit_card,este,returning,0.15,0
ORD-00948,CLI-0396,2025-08-18,beauty,Perfume,5,138.99,694.95,bank_transfer,oeste,returning,0.15,0
ORD-00193,CLI-0400,2025-09-21,clothing,Gorra,2,10.4,20.8,debit_card,sur,returning,0.05,0
ORD-00258,CLI-0425,2025-09-09,electronics,Mouse gaming,2,44.71,89.42,credit_card,oeste,returning,0.3,0
ORD-01773,CLI-0427,2025-09-16,home,Alfombra,2,116.07,232.14,debit_card,oeste,vip,0.3,0
ORD-01611,CLI-0301,2025-09-08,home,Vela aromática,3,45.02,135.06,debit_card,este,returning,0.15,0
ORD-01740,CLI-0185,2025-09-27,electronics,Teclado mecánico,1,287.69,287.69,debit_card,norte,vip,0,0
ORD-01458,CLI-0365,2025-07-15,beauty,Aceite corporal,5,91.3,456.5,debit_card,este,new,0.2,0
ORD-00351,CLI-0053,2025-07-14,home,Reloj pared,5,138.88,694.4,paypal,norte,returning,0.2,0
ORD-00708,CLI-0147,2025-07-29,electronics,Laptop,1,278.39,278.39,bank_transfer,este,vip,0,0
ORD-00084,CLI-0347,2025-08-26,food,Pasta italiana,1,33.17,33.17,debit_card,,new,0.3,0
ORD-01640,CLI-0294,2025-08-20,electronics,Webcam HD,3,201.56,604.68,debit_card,oeste,returning,0.05,0
ORD-01884,CLI-0097,2025-09-12,electronics,Auriculares BT,2,311.32,622.64,paypal,centro,vip,0.15,0
ORD-01293,CLI-0131,2025-08-21,electronics,Webcam HD,5,360.09,1800.45,credit_card,oeste,vip,0.3,0
ORD-01223,CLI-0467,2025-09-10,electronics,Monitor 24,4,177.78,711.12,bank_transfer,este,vip,0.2,0
ORD-00876,CLI-0017,2025-08-04,food,Té matcha,5,101.48,507.4,credit_card,sur,new,0.05,0
ORD-01769,CLI-0186,2025-09-06,home,Alfombra,2,7.96,15.92,debit_card,norte,returning,0,0
ORD-01108,CLI-0007,2025-09-11,electronics,Mouse gaming,1,131.27,131.27,bank_transfer,norte,new,0.05,0
ORD-00935,CLI-0154,2025-09-25,clothing,Sudadera,3,13.77,41.31,debit_card,este,new,0,1
ORD-01668,CLI-0021,2025-09-10,clothing,Calcetines pack,4,118.19,472.76,debit_card,oeste,returning,0.2,0
ORD-00269,CLI-0156,2025-09-03,beauty,Bálsamo labial,2,63.19,126.38,bank_transfer,centro,new,0,0
ORD-00275,CLI-0319,2025-09-12,electronics,Cargador USB-C,5,267.88,1339.4,credit_card,,new,0,0
ORD-01603,CLI-0137,2025-09-13,electronics,Webcam HD,5,331.55,1657.75,debit_card,norte,returning,0,0
ORD-01690,CLI-0148,2025-08-17,electronics,Monitor 24,1,145.48,145.48,debit_card,norte,vip,0.1,0
ORD-01528,CLI-0239,2025-07-10,beauty,Bálsamo labial,3,89.21,267.63,debit_card,sur,returning,0.1,0
ORD-00809,CLI-0238,2025-07-12,beauty,Bálsamo labial,5,138.04,690.2,bank_transfer,oeste,vip,0,0
ORD-01215,CLI-0211,2025-08-13,home,Marco fotos,3,124.1,372.3,debit_card,,vip,0.2,0
ORD-00361,CLI-0264,2025-07-15,food,Aceite oliva,4,81.03,324.12,bank_transfer,norte,vip,0.15,0
ORD-00613,CLI-0450,2025-07-09,clothing,Sudadera,3,68.71,206.13,debit_card,sur,new,0.1,0
ORD-00540,CLI-0285,2025-09-02,home,Espejo,2,136.78,273.56,bank_transfer,este,vip,0.2,0
ORD-00810,CLI-0175,2025-08-05,clothing,Camiseta básica,5,108.36,541.8,debit_card,centro,returning,0,0
ORD-01819,CLI-0134,2025-07-05,food,Pasta italiana,3,66.97,200.91,credit_card,,returning,0.2,0
ORD-00985,CLI-0451,2025-08-18,food,Frutos secos,2,50.07,100.14,bank_transfer,sur,returning,0.15,0
ORD-01713,CLI-0325,2025-09-04,electronics,Mouse gaming,2,53.47,106.94,credit_card,norte,returning,0.15,0
ORD-01064,CLI-0415,2025-09-13,beauty,Perfume,4,55.24,220.96,bank_transfer,sur,vip,0.3,0
ORD-00448,CLI-0119,2025-07-16,food,Frutos secos,1,116.34,116.34,paypal,oeste,returning,0.2,0
ORD-01204,CLI-0382,2025-07-13,beauty,Crema facial,4,33.62,134.48,debit_card,centro,new,0.3,0
ORD-00319,CLI-0064,2025-09-28,electronics,Cargador USB-C,5,371.53,1857.65,debit_card,oeste,new,0,0
ORD-00202,CLI-0384,2025-08-10,home,Cojín,1,40.45,40.45,credit_card,este,returning,0.05,0
ORD-00533,CLI-0266,2025-08-07,electronics,Auriculares BT,4,125.88,503.52,bank_transfer,centro,vip,0.1,0
ORD-01828,CLI-0286,2025-09-11,food,Café gourmet,5,52.13,260.65,bank_transfer,norte,vip,0,0
ORD-01965,CLI-0291,2025-09-09,beauty,Protector solar,3,118.29,354.87,debit_card,centro,returning,0.3,0
ORD-01137,CLI-0319,2025-07-06,beauty,Aceite corporal,5,112.03,560.15,credit_card,este,new,0,0
ORD-01976,CLI-0302,2025-09-12,clothing,Camiseta básica,5,10.54,52.7,debit_card,norte,returning,0,0
ORD-01868,CLI-0296,2025-08-14,food,Té matcha,5,16.37,81.85,paypal,este,vip,0.05,1
ORD-01720,CLI-0071,2025-09-09,clothing,Camiseta básica,2,8.73,17.46,bank_transfer,norte,returning,0,0
ORD-01798,CLI-0452,2025-07-09,food,Miel artesanal,2,46.04,92.08,debit_card,sur,new,0,0
ORD-00836,CLI-0090,2025-09-13,electronics,Laptop,4,333.67,1334.68,debit_card,oeste,new,0.2,1
ORD-00194,CLI-0053,2025-09-08,home,Organizador,1,45.19,45.19,credit_card,este,vip,0,0
ORD-01413,CLI-0494,2025-09-22,clothing,Camiseta básica,4,142.76,571.04,debit_card,centro,returning,0.2,0
ORD-01791,CLI-0493,2025-09-13,electronics,Laptop,5,396.49,1982.45,credit_card,sur,vip,0,0
ORD-01875,CLI-0064,2025-07-21,electronics,SSD 1TB,4,73.74,294.96,debit_card,este,new,0,0
ORD-00510,CLI-0357,2025-07-20,electronics,Mouse gaming,3,227.66,682.98,paypal,norte,returning,0.05,0
ORD-00442,CLI-0258,2025-09-30,food,Café gourmet,3,96.45,289.35,credit_card,oeste,new,0.05,0
ORD-00753,CLI-0217,2025-07-11,food,Chocolate belga,4,11.95,47.8,debit_card,sur,new,0,0
ORD-01557,CLI-0261,2025-09-23,home,Marco fotos,4,83.82,335.28,bank_transfer,sur,new,0,0
ORD-00353,CLI-0078,2025-08-13,home,Vela aromática,1,84.68,84.68,bank_transfer,sur,vip,0,0
ORD-00938,CLI-0065,2025-09-01,electronics,Teclado mecánico,1,388.2,388.2,debit_card,oeste,returning,0.05,0
ORD-00943,CLI-0183,2025-08-03,clothing,Pantalón chino,1,78.12,78.12,paypal,sur,returning,0.3,0
ORD-00857,CLI-0431,2025-09-14,clothing,Calcetines pack,3,72.93,218.79,credit_card,centro,vip,0,1
ORD-01078,CLI-0483,2025-09-14,electronics,Monitor 24,3,213.83,641.49,paypal,sur,returning,0,0
ORD-01174,CLI-0088,2025-07-14,clothing,Sudadera,2,99.73,199.46,paypal,centro,new,0,0
ORD-00421,CLI-0333,2025-07-23,clothing,Calcetines pack,2,96.85,193.7,debit_card,oeste,vip,0,0
ORD-01653,CLI-0042,2025-09-02,clothing,Zapatillas running,3,28.27,84.81,debit_card,sur,returning,0,0
ORD-01663,CLI-0432,2025-09-12,beauty,Aceite corporal,2,27.71,55.42,bank_transfer,norte,returning,0,0
ORD-00029,CLI-0371,2025-08-14,home,Organizador,5,68.82,344.1,credit_card,sur,vip,0.15,0
ORD-01979,CLI-0346,2025-07-29,food,Miel artesanal,3,82.43,247.29,paypal,sur,returning,0,0
ORD-00733,CLI-0268,2025-09-29,electronics,Teclado mecánico,4,141.75,567.0,bank_transfer,oeste,vip,0.1,0
ORD-01892,CLI-0348,2025-09-29,beauty,Perfume,5,38.41,192.05,bank_transfer,oeste,vip,0.1,0
ORD-01269,CLI-0253,2025-08-30,home,Marco fotos,3,84.24,252.72,debit_card,norte,new,0.2,0
ORD-01444,CLI-0432,2025-09-27,home,Vela aromática,5,85.35,426.75,debit_card,sur,vip,0.05,1
ORD-00850,CLI-0141,2025-09-25,food,Chocolate belga,2,90.34,180.68,debit_card,norte,vip,0.2,0
ORD-00785,CLI-0478,2025-07-08,beauty,Protector solar,3,58.0,174.0,paypal,sur,returning,0.05,0
ORD-01133,CLI-0203,2025-09-07,clothing,Zapatillas running,5,29.96,149.8,debit_card,sur,returning,0.2,0
ORD-00670,CLI-0282,2025-09-25,home,Marco fotos,4,57.63,230.52,credit_card,norte,vip,0,0
ORD-00013,CLI-0374,2025-09-12,beauty,Perfume,5,98.72,493.6,credit_card,sur,new,0.05,0
ORD-01887,CLI-0249,2025-09-12,beauty,Mascarilla,1,102.0,102.0,paypal,sur,vip,0.2,0
ORD-00381,CLI-0329,2025-09-10,clothing,Gorra,3,44.31,132.93,credit_card,,returning,0.3,0
ORD-01336,CLI-0116,2025-07-12,food,Chocolate belga,1,15.8,15.8,bank_transfer,norte,returning,0,0
ORD-01134,CLI-0341,2025-07-21,beauty,Crema facial,1,101.45,101.45,credit_card,centro,new,0,0
ORD-01542,CLI-0427,2025-07-10,food,Café gourmet,1,139.92,139.92,debit_card,oeste,returning,0,0
ORD-01205,CLI-0259,2025-09-29,food,Frutos secos,1,24.13,24.13,paypal,este,vip,0.05,0
ORD-01967,CLI-0056,2025-09-28,electronics,SSD 1TB,2,457.46,914.92,bank_transfer,este,returning,0.3,0
ORD-01102,CLI-0396,2025-08-08,beauty,Protector solar,3,66.81,200.43,bank_transfer,norte,returning,0.1,0
ORD-01548,CLI-0465,2025-07-26,food,Pasta italiana,4,4355.61,17422.44,credit_card,este,returning,0.1,0
ORD-00666,CLI-0452,2025-08-30,clothing,Calcetines pack,3,140.88,422.64,bank_transfer,oeste,returning,0.15,0
ORD-01647,CLI-0431,2025-07-17,clothing,Pantalón chino,1,60.43,60.43,credit_card,norte,returning,0,0
ORD-00195,CLI-0443,2025-09-19,clothing,Zapatillas running,3,48.71,146.13,debit_card,oeste,returning,0,0
ORD-00158,CLI-0051,2025-07-13,beauty,Bálsamo labial,5,121.76,608.8,credit_card,este,vip,0.15,0
ORD-00862,CLI-0121,2025-09-23,electronics,Mouse gaming,2,378.12,756.24,credit_card,este,vip,0,0
ORD-00874,CLI-0314,2025-08-05,home,Cojín,1,12.12,12.12,paypal,norte,returning,0,0
ORD-00748,CLI-0156,2025-09-06,clothing,Pantalón chino,5,39.85,199.25,paypal,,new,0.3,0
ORD-01259,CLI-0296,2025-08-08,beauty,Bálsamo labial,4,49.13,196.52,credit_card,sur,returning,0.15,0
ORD-00563,CLI-0235,2025-08-10,electronics,Auriculares BT,1,249.85,249.85,credit_card,oeste,returning,0,0
ORD-00112,CLI-0469,2025-09-16,electronics,Teclado mecánico,5,246.81,1234.05,credit_card,este,vip,0.3,0
ORD-01049,CLI-0070,2025-09-10,electronics,Auriculares BT,1,160.97,160.97,paypal,norte,returning,0,0
ORD-01243,CLI-0086,2025-09-11,electronics,Laptop,3,296.07,888.21,credit_card,oeste,returning,0,1
ORD-01135,CLI-0010,2025-09-17,electronics,Teclado mecánico,3,452.11,1356.33,paypal,norte,vip,0.05,1
ORD-01168,CLI-0437,2025-07-11,food,Miel artesanal,5,85.1,425.5,debit_card,norte,vip,0.2,0
ORD-00977,CLI-0338,2025-08-05,clothing,Chaqueta,4,147.91,591.64,bank_transfer,este,new,0.05,0
ORD-00630,CLI-0123,2025-09-27,clothing,Zapatillas running,3,23.08,69.24,credit_card,,vip,0,0
ORD-01561,CLI-0337,2025-08-28,clothing,Pantalón chino,2,67.88,135.76,bank_transfer,norte,vip,0.3,0
ORD-00867,CLI-0141,2025-09-07,electronics,Auriculares BT,2,477.6,955.2,paypal,norte,vip,0.2,0
ORD-00428,CLI-0445,2025-09-03,electronics,Auriculares BT,2,316.6,633.2,debit_card,centro,vip,0,0
ORD-01905,CLI-0168,2025-09-01,clothing,Bufanda,5,56.1,280.5,paypal,norte,new,0.3,0
ORD-00967,CLI-0115,2025-09-08,electronics,Cargador USB-C,1,197.64,197.64,bank_transfer,sur,new,0.1,0
ORD-00069,CLI-0435,2025-09-10,clothing,Bufanda,4,92.65,370.6,credit_card,sur,returning,0,0
ORD-00313,CLI-0375,2025-07-05,home,Espejo,5,76.84,384.2,debit_card,este,new,0.05,0
ORD-01045,CLI-0344,2025-09-18,home,Espejo,1,123.56,123.56,paypal,este,returning,0.2,0
ORD-00937,CLI-0316,2025-09-26,food,Miel artesanal,5,83.26,416.3,bank_transfer,norte,returning,0,0
ORD-01393,CLI-0183,2025-07-03,clothing,Sudadera,3,130.77,392.31,paypal,norte,new,0.05,0
ORD-01735,CLI-0377,2025-09-06,electronics,Webcam HD,5,434.37,2171.85,bank_transfer,este,vip,0.3,0
ORD-00868,CLI-0340,2025-09-11,electronics,Laptop,3,194.62,583.86,paypal,este,vip,0.15,0
ORD-00676,CLI-0303,2025-09-05,electronics,Cargador USB-C,4,385.47,1541.88,paypal,sur,returning,0,0
ORD-00492,CLI-0197,2025-08-08,clothing,Bufanda,4,31.93,127.72,debit_card,centro,vip,0.15,0
ORD-01612,CLI-0423,2025-07-17,beauty,Champú natural,3,124.48,373.44,paypal,oeste,vip,0.2,0
ORD-01822,CLI-0302,2025-08-09,home,Reloj pared,1,141.86,141.86,paypal,este,returning,0.15,0
ORD-01576,CLI-0167,2025-09-26,electronics,Webcam HD,2,207.38,414.76,credit_card,norte,vip,0.1,0
ORD-01442,CLI-0002,2025-08-29,beauty,Champú natural,3,130.08,390.24,bank_transfer,este,new,0.3,0
ORD-01054,CLI-0484,2025-09-16,electronics,Monitor 24,4,46.86,187.44,debit_card,oeste,vip,0,0
ORD-00145,CLI-0288,2025-07-05,beauty,Aceite corporal,2,108.44,216.88,bank_transfer,norte,returning,0.2,0
ORD-00725,CLI-0161,2025-09-04,clothing,Pantalón chino,2,62.47,124.94,credit_card,sur,returning,0.2,0
ORD-00590,CLI-0157,2025-07-10,beauty,Perfume,1,10.16,10.16,debit_card,este,new,0.15,1
ORD-01088,CLI-0013,2025-07-24,electronics,Auriculares BT,2,238.14,476.28,paypal,este,new,0.1,0
ORD-00463,CLI-0137,2025-09-07,clothing,Calcetines pack,1,140.58,140.58,credit_card,centro,new,0.05,0
ORD-01351,CLI-0160,2025-08-24,home,Organizador,4,14.17,56.68,paypal,,vip,0.3,0
ORD-00171,CLI-0403,2025-09-14,home,Espejo,4,115.59,462.36,debit_card,oeste,new,0.15,0
ORD-01667,CLI-0091,2025-07-05,home,Vela aromática,4,11.28,45.12,bank_transfer,norte,new,0.3,0
ORD-00471,CLI-0461,2025-09-08,electronics,Laptop,1,246.65,246.65,debit_card,sur,new,0,0
ORD-00823,CLI-0444,2025-09-19,food,Pasta italiana,5,149.49,747.45,credit_card,este,vip,0,0
ORD-01058,CLI-0121,2025-09-16,electronics,Webcam HD,3,188.87,566.61,paypal,oeste,returning,0,0
ORD-00713,CLI-0048,2025-09-18,electronics,Monitor 24,4,14.21,56.84,credit_card,este,vip,0.3,0
ORD-01318,CLI-0424,2025-09-17,electronics,Mouse gaming,5,37.38,186.9,credit_card,norte,vip,0.1,0
ORD-01356,CLI-0354,2025-08-31,clothing,Chaqueta,2,78.41,156.82,bank_transfer,centro,vip,0.1,0
ORD-01633,CLI-0018,2025-09-10,beauty,Sérum vitamina C,4,103.78,415.12,credit_card,este,new,0,0
ORD-00024,CLI-0454,2025-09-12,beauty,Champú natural,4,14.3,57.2,credit_card,este,vip,0,0
ORD-00383,CLI-0212,2025-09-26,food,Aceite oliva,4,144.38,577.52,debit_card,oeste,new,0.05,0
ORD-00382,CLI-0392,2025-08-19,electronics,SSD 1TB,2,242.03,484.06,bank_transfer,oeste,returning,0,0
ORD-01508,CLI-0199,2025-07-27,electronics,Laptop,4,118.28,473.12,credit_card,sur,new,0.3,0
ORD-00478,CLI-0435,2025-08-01,electronics,Mouse gaming,2,242.88,485.76,debit_card,norte,vip,0.15,0
ORD-01838,CLI-0156,2025-07-10,clothing,Sudadera,4,28.15,112.6,paypal,sur,new,0.05,1
ORD-00564,CLI-0179,2025-08-14,clothing,Camiseta básica,4,9.56,38.24,paypal,centro,new,0.3,0
ORD-01518,CLI-0286,2025-07-13,electronics,Cargador USB-C,3,99.45,298.35,credit_card,sur,returning,0.2,0
ORD-00908,CLI-0168,2025-08-11,electronics,Webcam HD,4,350.93,1403.72,credit_card,norte,new,0,0
ORD-00530,CLI-0040,2025-08-31,clothing,Calcetines pack,2,139.13,278.26,bank_transfer,sur,vip,0.15,0
ORD-01030,CLI-0203,2025-09-18,food,Salsa trufa,4,50.38,201.52,paypal,centro,vip,0,0
ORD-00537,CLI-0404,2025-07-22,clothing,Gorra,2,6.93,13.86,paypal,centro,new,0,0
ORD-00833,CLI-0412,2025-08-21,clothing,Chaqueta,2,148.19,296.38,bank_transfer,oeste,returning,0,0
ORD-01525,CLI-0500,2025-09-27,electronics,Webcam HD,3,353.67,1061.01,bank_transfer,centro,returning,0,0
ORD-00673,CLI-0442,2025-08-09,clothing,Gorra,1,64.58,64.58,paypal,este,vip,0.2,0
ORD-01517,CLI-0292,2025-07-24,food,Café gourmet,3,28.11,84.33,paypal,este,vip,0.2,0
ORD-01800,CLI-0086,2025-09-23,electronics,Monitor 24,5,462.23,2311.15,bank_transfer,este,vip,0.15,0
ORD-01881,CLI-0226,2025-08-20,food,Café gourmet,1,120.46,120.46,credit_card,norte,returning,0.2,0
ORD-01843,CLI-0215,2025-07-01,clothing,Zapatillas running,1,18.55,18.55,credit_card,este,new,0.3,0
ORD-01008,CLI-0404,2025-08-28,beauty,Sérum vitamina C,2,112.15,224.3,debit_card,sur,vip,0.2,0
ORD-01743,CLI-0472,2025-07-05,beauty,Aceite corporal,5,96.81,484.05,paypal,norte,new,0,0
ORD-01149,CLI-0073,2025-07-02,beauty,Crema facial,2,59.92,119.84,paypal,oeste,vip,0.3,1
ORD-01353,CLI-0422,2025-07-25,clothing,Chaqueta,5,40.01,200.05,debit_card,este,returning,0.05,0
ORD-01322,CLI-0036,2025-09-05,electronics,Laptop,3,205.0,615.0,bank_transfer,norte,vip,0.1,0
ORD-01799,CLI-0242,2025-08-01,beauty,Perfume,5,142.51,712.55,bank_transfer,oeste,new,0.2,0
ORD-01209,CLI-0074,2025-09-19,electronics,Teclado mecánico,1,361.79,361.79,bank_transfer,sur,returning,0.15,0
ORD-00657,CLI-0408,2025-07-10,beauty,Bálsamo labial,1,149.32,149.32,credit_card,norte,vip,0.05,0
ORD-00838,CLI-0296,2025-07-03,home,Organizador,5,93.9,469.5,bank_transfer,centro,vip,0.15,0
ORD-00965,CLI-0342,2025-09-19,home,Vela aromática,5,45.52,227.6,credit_card,norte,vip,0.3,0
ORD-01708,CLI-0148,2025-07-22,clothing,Calcetines pack,4,138.8,555.2,bank_transfer,sur,new,0.2,0
ORD-00642,CLI-0044,2025-08-30,food,Frutos secos,1,78.76,78.76,paypal,oeste,new,0.15,0
ORD-01872,CLI-0255,2025-07-04,beauty,Bálsamo labial,5,97.71,488.55,paypal,centro,vip,0.2,0
ORD-01317,CLI-0330,2025-09-22,electronics,Auriculares BT,2,124.83,249.66,bank_transfer,este,returning,0,0
ORD-00771,CLI-0231,2025-08-03,clothing,Gorra,4,133.85,535.4,paypal,sur,new,0,0
ORD-00945,CLI-0277,2025-07-09,home,Alfombra,3,142.1,426.3,bank_transfer,oeste,returning,0.2,0
ORD-01526,CLI-0294,2025-09-11,food,Café gourmet,1,65.3,65.3,paypal,centro,returning,0,0
ORD-01237,CLI-0362,2025-08-05,beauty,Aceite corporal,4,39.38,157.52,debit_card,este,vip,0.1,0
ORD-01535,CLI-0406,2025-07-22,clothing,Bufanda,5,124.48,622.4,debit_card,centro,new,0.15,0
ORD-01196,CLI-0351,2025-08-12,electronics,Mouse gaming,1,466.26,466.26,debit_card,oeste,returning,0.2,0
ORD-00576,CLI-0143,2025-07-21,home,Vela aromática,4,23.85,95.4,debit_card,centro,returning,0.2,1
ORD-01919,CLI-0499,2025-09-18,electronics,Mouse gaming,1,21.14,21.14,debit_card,centro,returning,0.15,0
ORD-01821,CLI-0068,2025-09-06,home,Marco fotos,4,112.36,449.44,bank_transfer,oeste,new,0.15,0
ORD-00586,CLI-0220,2025-08-31,food,Café gourmet,1,111.67,111.67,bank_transfer,oeste,vip,0.15,0
ORD-01185,CLI-0169,2025-07-12,food,Miel artesanal,5,137.28,686.4,paypal,,new,0.15,0
ORD-01770,CLI-0375,2025-07-11,electronics,Teclado mecánico,2,19.24,38.48,bank_transfer,norte,returning,0.3,0
ORD-00178,CLI-0270,2025-08-04,home,Marco fotos,2,106.29,212.58,bank_transfer,este,vip,0.05,1
ORD-00505,CLI-0229,2025-07-27,clothing,Zapatillas running,4,140.62,562.48,debit_card,centro,vip,0,0
